blk_cd,admi_cd,dist_sl,bstop_cnt,tackji_ratio,dist_subway,dist_highway,blk_pop,od_cnt,tackji_ratio2
511079,41590588,110,1,1,2387,3017,0,101,1
329959,41590256,210,0,0,24713,9279,286,0,0
29889,41590256,210,0,0,25824,8686,424,0,0
437065,41590256,180,0,0,21083,3406,36,0,0
29923,41590256,190,0,0,22985,7690,160,0,0
519255,41590588,110,5,1,1597,1926,0,279,1
433472,41590253,110,5,0,4837,880,0,90,0
348776,41590570,110,2,0,1254,1039,45,25,0
435487,41590530,110,2,0,502,2084,0,12,0
348235,41590587,110,3,1,1311,1987,0,54,1
71528,41590586,110,2,1,1425,975,0,283,1
433473,41590253,110,3,0,4991,692,0,65,0
347577,41590540,110,4,0,1129,2621,0,68,0
537620,41590530,110,3,0.920344184,490,1261,0,22,0.920344184
348238,41590587,110,5,1,1342,1935,0,74,1
435312,41590585,110,7,1,1527,1959,84,76,1
56726,41590587,110,2,0.997738764,1575,2247,0,43,0.997738764
360283,41590530,110,1,0,578,2140,0,8,0
433813,41590530,110,2,0,428,2092,90,26,0
503902,41590588,100,3,1,1061,1520,0,11,1
433688,41590590,100,2,1,1815,1466,0,139,1
433606,41590585,100,2,0.999982308,2098,2021,179,10,0.999982308
433139,41590520,100,0,0,717,4771,0,13,0
344153,41590550,100,1,0,1654,2643,0,28,0
344169,41590550,100,2,0,1682,2541,0,37,0
534723,41590550,100,3,0,2439,2302,9,16,0
510913,41590550,100,2,0,2434,2530,0,10,0
433928,41590520,100,2,0,2316,2871,0,15,0
31105,41590520,100,1,0,2249,2949,0,9,0
537786,41590520,100,3,0,2018,2982,0,22,0
511014,41590588,110,1,1,2273,3012,0,101,1
348104,41590587,110,2,0.999710128,1445,2131,0,41,0.999710128
433702,41590570,110,1,0,1458,1304,13,14,0
345640,41590530,110,2,0,558,2204,0,26,0
346860,41590540,110,1,0,965,2333,0,21,0
434510,41590610,110,2,1,2836,3947,113,260,1
537919,41590590,110,1,1,2172,2213,0,10,1
330159,41590259,150,1,0,12313,3626,0,10,1
532294,41590588,110,1,1,2076,2972,0,101,1
53249,41590585,100,5,1,2102,1111,0,136,1
433744,41590585,100,4,1,1974,2000,125,185,1
539124,41590590,100,3,1,1327,882,0,18,1
435124,41590587,110,1,0,906,1257,0,19,0
345630,41590587,110,3,0,403,1046,0,35,0
184610,41590586,110,2,1,1763,1494,0,569,1
281454,41590585,110,2,1,1777,1677,0,597,1
536132,41590610,110,1,1,2813,3776,0,60,1
31478,41590530,110,1,0,842,1832,5275,8,0
31588,41590570,110,2,0,1066,878,0,25,0
345634,41590587,110,1,0,474,1017,0,10,0
347723,41590540,110,1,0,1097,2122,0,30,0.95582861
533501,41590590,100,2,1,1685,1339,0,139,1
433846,41590585,90,2,1,2299,526,0,56,1
332614,41590259,150,2,0,12112,3718,0,80,1
348261,41590585,100,5,1,2090,1878,0,506,1
30078,41590587,100,4,1,2531,2253,0,25,1
80578,41590587,100,1,1,1958,2375,0,9,1
31484,41590530,110,1,0,466,1898,0,8,0
347032,41590540,110,2,0,1154,2266,0,51,0
532327,41590550,100,3,0,2458,2424,0,16,0
510977,41590550,100,4,0,2464,2703,0,25,0
538029,41590520,100,3,0,1949,3057,0,22,0
510966,41590550,100,2,0,2470,2751,0,17,0
433827,41590520,100,3,0,2339,2905,2,23,0
538037,41590520,100,3,0,2049,2989,0,22,0
432635,41590550,90,2,0,1192,2727,0,96,0
535689,41590570,110,2,0,2308,970,0,14,0
433643,41590590,100,3,0,1650,1225,0,144,0
435916,41590610,110,1,1,2666,4100,0,60,1
433619,41590590,100,2,0,1712,1276,0,139,0
435040,41590600,100,6,1,180,1560,0,267,1
434827,41590585,110,6,1,1509,1979,30,75,1
56639,41590585,100,4,1,2101,1339,0,90,1
29360,41590550,100,1,0,1243,2951,0,68,0
501594,41117593,90,1,0,905,3066,0,115,0
436214,41590610,110,7,1,3820,3167,0,356,1
434304,41590550,100,2,0,1464,2910,0,70,0
434306,41590550,100,2,0,1453,2749,0,70,0
434307,41590550,100,2,0,1457,2718,0,70,0
29349,41590550,100,1,0,1369,2975,0,42,0
434259,41590550,100,2,0,1407,2748,0,70,0
510930,41590550,100,2,0,2514,2542,0,10,0
29371,41590550,100,2,0,1382,2828,0,70,0
434915,41590600,100,3,1,492,1101,0,82,1
433438,41590520,100,3,0,2384,2753,0,23,0
510928,41590550,100,2,0,2490,2611,0,10,0
532296,41590520,100,3,0,1799,3202,0,22,0
31106,41590520,100,2,0,2268,2897,0,15,0
536140,41590610,110,1,1,2873,3683,0,60,1
531096,41590610,110,3,1,2902,3740,0,247,1
354555,41590586,100,1,1,1882,1718,0,324,1
434193,41590520,110,1,0,1695,3299,0,6,0
434407,41590600,100,2,0,1045,2588,0,12,0
433457,41590253,110,3,0,4941,694,0,65,0
29324,41590550,100,2,0,1372,2798,0,96,0
29369,41590550,100,1,0,1351,2901,3792,68,0
29365,41590550,100,1,0,1336,2855,0,68,0
64086,41590550,100,1,0,1583,2695,3463,28,0
432747,41590550,90,2,0,1312,2579,0,70,0
30244,41590310,110,1,0,4901,317,0,20,0
433984,41590550,100,2,0,1637,2589,0,37,0
434977,41590585,100,3,1,1816,1805,0,600,1
435451,41590570,110,2,0,1083,1106,0,25,0
29361,41590550,100,1,0,1273,2967,0,68,0
510956,41590550,100,3,0,2595,2665,0,19,0
537788,41590520,100,3,0,1990,2972,0,22,0
532299,41590550,100,2,0,2393,2222,3,8,0
63778,41590550,100,2,0,1544,2706,0,70,0
61865,41590550,100,2,0,1591,2643,0,70,0
500783,41590550,100,3,0,1569,2619,0,79,0
435106,41590587,110,4,0.981508992,539,1192,0,46,0.981508992
510955,41590550,100,3,0,2648,2561,0,19,0
510949,41590550,100,3,0,2567,2726,0,19,0
510985,41590550,100,3,0,2277,2842,22,17,0
534732,41590550,100,1,0,2348,2185,0,6,0
534727,41590550,100,2,0,2359,2272,0,8,0
434880,41590585,110,5,1,1770,1896,0,498,1
434413,41590586,110,2,1,2021,1574,0,324,1
360569,41590550,90,2,0,1714,2264,0,37,0
510947,41590550,100,2,0,2499,2832,0,17,0
349623,41590520,100,1,0,2064,3061,6,6,0
538022,41590520,100,3,0,2025,2905,0,22,0
535675,41590550,100,2,0,2277,2207,0,15,0
534728,41590550,100,1,0,2252,2297,0,6,0
510944,41590550,100,3,0,2570,2551,0,19,0
538026,41590520,100,3,0,2130,2798,0,23,0
347739,41590540,110,1,0,1167,1946,0,30,1
434693,41590600,100,3,1,497,1999,0,21,1
31481,41590530,110,1,0,632,1918,0,8,0
510941,41590550,100,2,0,2583,2781,0,17,0
434692,41590600,100,3,1,585,2025,0,21,1
510942,41590550,100,3,0,2572,2636,0,19,0
538027,41590520,100,3,0,2083,2849,0,22,0
435089,41590588,100,2,1,443,1641,0,114,1
433802,41590587,100,3,1,1820,2352,0,23,1
434086,41590560,110,2,0,3991,1303,1741,29,0
433556,41590253,110,4,0,4863,1085,0,61,0
532908,41590520,100,2,0,2235,2872,0,15,0
433871,41590520,100,2,0,2149,2964,0,15,0
510938,41590550,100,4,0,2704,2459,24,25,0
538023,41590520,100,3,0,2052,2909,0,22,0
534722,41590550,100,2,0,2298,2118,3,15,0
534725,41590550,100,2,0,2177,2328,0,15,0
500861,41590600,100,3,1,518,1081,0,173,1
434912,41590590,100,5,1,1064,1429,0,200,1
348514,41590586,100,1,1,1694,1806,0,324,1
433731,41590590,90,2,1,1194,567,0,46,1
534726,41590550,100,1,0,2175,2409,0,6,0
532897,41590550,100,4,0,2608,2277,7,25,0
248165,41590253,110,6,0,4640,1091,0,40,0
532631,41590520,100,3,0,2170,2786,0,23,0
510935,41590550,100,3,0,2563,2715,0,19,0
538034,41590520,100,3,0,2333,2768,11,23,0
435195,41590588,100,2,1,404,1392,0,114,1
31118,41590520,100,1,0,2215,2963,0,6,0
503292,41590520,100,3,0,2290,2827,0,23,0
348264,41590587,110,2,1,1199,1882,0,40,1
538028,41590520,100,4,0,2107,2851,0,31,0
434163,41590253,110,2,0,6573,973,0,130,1
434422,41590600,100,2,0,1093,2637,23109,12,0
31480,41590530,110,1,0,564,1956,0,8,0
510861,41590253,110,3,0,5009,1214,161,41,0
537789,41590520,100,3,0,2083,2914,0,22,0
353888,41590253,110,6,0,4804,684,223,90,0
511063,41590588,110,2,1,1476,2374,0,13,1
347411,41590540,110,4,0,1301,2614,0,60,0.171144708
29368,41590550,100,1,0,1319,2977,0,68,0
533798,41590550,90,2,0,1919,2120,0,37,0
56802,41590587,110,2,1,1496,2247,0,43,1
348227,41590585,100,3,1,1694,1416,0,29,1
435073,41590588,100,3,1,645,1377,0,118,1
29370,41590550,90,1,0,1646,2275,0,28,0.00385459
536869,41590588,110,1,1,840,2025,0,1,1
510865,41590253,110,5,0,4809,899,0,90,0
348741,41590570,110,3,0,4704,1662,143,10,0
433566,41590570,110,1,0,1532,1424,38,14,0
435479,41590570,110,1,0,1757,1281,0,14,0
347689,41590540,110,4,0,1001,2393,0,92,0
435043,41590530,110,2,0,1038,1374,0,29,0
505651,41590253,110,9,0,6193,925,0,141,0
538974,41590587,110,4,0,706,1369,0,46,0
538025,41590520,100,3,0,2201,2789,0,23,0
532612,41590550,100,3,0,2491,2214,17,16,0
538030,41590520,100,3,0,1779,2950,0,22,0
535676,41590550,100,2,0,2343,2396,0,8,0
534730,41590550,100,1,0,2222,2439,0,6,0
435086,41590530,110,2,0,969,1474,0,29,0
504004,41590588,110,1,1,885,1801,1845,1,1
432616,41590550,90,1,0,1259,2603,3595,42,0
434294,41590550,90,2,0,1401,2532,0,70,0
503997,41590550,90,1,0,1200,2658,0,42,0
533159,41590550,90,2,0,2390,1882,33,15,0
434258,41590550,90,1,0,1618,2332,0,28,0
434262,41590550,90,2,0,1485,2637,0,70,0
434263,41590550,90,2,0,1469,2678,2387,70,0
434117,41590560,110,1,0,3945,1445,0,22,0
353346,41590259,140,1,0,13474,2280,124,15,0
432665,41590550,90,2,0,1238,2645,0,70,0
29328,41590550,90,2,0,1423,2566,0,70,0
360596,41590550,90,2,0,1746,2244,0,37,0
535679,41590550,90,1,0,2292,1729,0,9,0
435122,41590588,110,1,1,763,1755,0,1,1
435123,41590588,110,1,1,828,1784,0,1,1
433840,41590585,90,1,1,2487,677,0,18,1
435340,41590570,110,1,0,1827,1279,19,14,0
510907,41590550,100,1,0,2416,2593,0,2,0
348117,41590587,110,3,1,1479,2107,0,50,1
538959,41590520,100,3,0,1961,3176,6,22,0
535680,41590550,90,2,0,2223,1848,0,15,0
3534,41590550,90,2,0,1366,2617,0,70,0
535678,41590550,90,1,0,2132,1879,0,9,0
434986,41590530,110,3,0,852,1636,0,37,0
434049,41590560,110,2,0,3926,1359,0,29,0
247446,41590253,110,7,0,4692,1097,0,66,0
434498,41590610,110,2,1,2973,3853,0,279,1
511099,41590588,110,7,1,1746,2149,0,283,1
511066,41590588,110,1,1,2178,3038,0,101,1
350576,41590259,150,1,0,13084,2777,0,10,1
533506,41117593,90,1,0,905,2958,0,68,0
180797,41590585,110,2,1,1654,1478,0,569,1
30165,41590259,150,1,0,13721,2971,149,11,0
531113,41590259,150,1,0,13466,3499,153,11,0
530762,41590259,140,3,0,12431,3330,151,86,0
436858,41590259,140,1,0,12948,2821,78,13,0
434332,41590550,90,2,0,1286,2807,0,96,0
30763,41590360,140,1,0,16954,1053,364,2,0
31029,41590360,140,1,0,15632,421,181,2,0
436802,41590259,140,1,0,13039,2732,0,13,0
436819,41590259,140,1,0,13173,2592,0,13,0
511064,41590588,110,1,1,2470,3070,0,101,1
536868,41590588,110,2,1,807,2029,0,101,1
433569,41590530,110,3,0,542,2211,0,42,0
436772,41590259,140,1,0,12750,3047,0,13,0
31020,41590360,140,1,0,16074,369,70,2,0
511297,41590259,140,1,0,13009,2765,0,13,0
31461,41590560,110,0,0,3368,2135,0,0,0
534970,41590515,130,3,1,4404,5567,1247,8,1
535894,41590515,130,3,1,4150,5917,0,8,1
31107,41590400,150,0,0,11039,3605,118,0,0
31011,41590360,140,0,0,12453,3405,162,0,0
434107,41590560,110,0,0,3714,1641,3,0,0
434192,41590520,100,0,0,2138,3367,0,0,0
89030,41590520,110,0,0,1148,2686,0,0,0
536135,41590610,110,3,1,3084,3496,0,247,1
56830,41590587,110,2,0.987821426,1581,2267,0,41,0.987821426
535175,41590600,110,0,1,2409,3854,0,0,1
535183,41590600,110,0,1,2487,3896,0,0,1
31515,41590570,110,0,0,2083,2396,48,0,0
433892,41590520,110,0,0,1271,2435,0,0,0
435357,41590585,110,6,1,1475,1945,65,75,1
520415,41590590,110,0,1,2030,1852,0,0,1
31576,41590570,110,2,0,1222,1200,0,25,0
435435,41590570,110,1,0,1526,1171,1,14,0
29431,41590253,110,3,0,6304,723,6,130,0
348123,41590587,110,3,1,1470,2071,0,50,1
510889,41590590,110,0,1,2533,2524,0,0,1
520416,41590590,110,0,1,2313,1965,0,0,1
434067,41590253,110,0,0,6515,896,0,0,1
436360,41590610,110,0,1,2723,3616,0,0,1
436013,41590600,110,0,0,1686,2548,0,0,0.374711758
29896,41590256,200,0,0,24486,8687,0,0,0
29730,41590253,110,0,0,5285,233,0,0,0
5365,41590256,200,0,0,24575,8151,154,0,0
532332,41590570,110,0,0,1037,618,1699,0,0
510974,41590550,100,0,0,2348,2646,0,0,0
432137,41590310,120,0,0,4161,1719,0,0,0
435931,41590610,110,0,1,2864,3568,0,0,1
510901,41590253,110,0,0,5459,183,0,0,0
538971,41590587,110,3,0,722,1373,0,35,0
31477,41590530,110,1,0,788,1856,0,8,0
20718,41590259,150,0,0,8662,3003,567,0,0
435076,41590585,110,6,1,999,1413,0,49,1
435926,41590610,110,2,1,3238,4018,0,187,1
348431,41590585,110,4,1,1478,1641,0,608,1
436018,41590600,110,0,0,2570,2724,0,0,0.61262226
436019,41590610,110,0,0.90954173,2811,3006,0,0,0.90954173
436020,41590600,110,0,0,2293,2771,0,0,1
31140,41590587,110,2,0,448,1025,0,22,0
30628,41590340,150,0,0,8129,3016,122,0,0
434213,41590520,100,0,0,2222,3144,85,0,0
533772,41590550,100,0,0,2255,3479,10,0,0
530776,41590259,150,0,0,11808,4117,0,0,0.796054586
360597,41590550,100,0,0,1555,3064,0,0,0
433467,41590253,110,3,0,5034,648,0,65,0
533775,41590520,100,0,0,1949,3530,0,0,0
536878,41590588,110,2,1,1233,2071,0,11,1
535180,41590600,110,0,1,2430,3857,40,0,1
434377,41590586,110,0,1,1465,831,130,0,1
30760,41590370,190,0,0,21057,5730,147,0,0
436102,41590610,110,0,1,2931,2539,0,0,1
436016,41590600,110,0,0,2145,2785,0,0,0.874024685
435480,41590530,110,2,0,504,2117,52,12,0
65220,41590550,100,0,0,2351,3170,0,0,0
510943,41590253,110,3,0,5545,290,0,6,0
435840,41590600,110,0,0.897146895,2531,1942,0,0,0.897146895
434085,41590253,110,0,0,6535,999,0,0,1
434008,41590253,110,0,0,6713,1226,219,0,0.998355641
31485,41590560,110,0,0,2728,2685,49,0,0
536107,41590253,110,0,0,4975,460,0,0,0
31121,41590400,150,0,0,9325,3850,144,0,0
348125,41590587,110,2,1,1446,2077,0,41,1
31113,41590400,150,0,0,7864,2285,116,0,0
348545,41590560,110,0,0,3526,2036,0,0,0
433622,41590570,110,0,0,1805,1479,0,0,0
435558,41590600,110,0,1,3083,1956,0,0,1
20693,41590259,150,0,0,12230,3669,0,0,1
434200,41590253,110,0,0,6328,732,0,0,1
29812,41590256,200,0,0,21689,4287,133,0,0
433633,41590570,110,0,0,1613,1531,16,0,0
80380,41590570,110,0,0,1748,1621,0,0,0
72045,41590560,110,0,0,3540,2053,0,0,0
433634,41590570,110,0,1,3111,2118,0,0,1
30206,41590310,110,0,0,3179,921,288,0,0
31019,41590370,190,0,0,22811,6842,12,0,0
31516,41590570,110,0,0,1948,2148,64,0,0
536105,41590253,110,0,0,5081,354,0,0,0
433792,41590570,110,0,0,766,1766,0,0,0
433644,41590570,110,0,0,1873,1416,12,0,0
31517,41590570,110,0,0,2146,1552,999,0,0
30492,41590320,110,0,0,8096,1417,90,0,0
538976,41590587,110,0,0,868,1532,0,0,0
435253,41590570,110,0,0,1083,567,64,0,0
236225,41590253,110,0,0,5366,70,0,0,0
348742,41590570,110,0,0,2424,2900,77,0,0
29738,41590253,110,0,0,5216,203,0,0,0
29739,41590253,110,0,0,5112,332,0,0,0
503384,41590253,110,0,0,6361,739,0,0,1
29878,41590256,190,0,0,23542,6317,325,0,0
510927,41590253,110,0,0,5457,187,0,0,0
349669,41590520,110,0,0,1190,2714,1236,0,0
433685,41590570,110,0,0,1953,1418,16,0,0
435210,41590570,110,0,0,1270,449,0,0,0
20720,41590259,150,0,0,10122,4086,365,0,0
435112,41590530,110,0,0,949,730,0,0,0
536104,41590253,110,0,0,5027,428,0,0,0
31096,41590400,150,0,0,10870,4671,242,0,0
532334,41370550,110,0,0,996,670,0,0,0
287647,41590400,150,0,0,8633,3147,127,0,0
435481,41590585,110,4,1,1651,2082,120,24,1
536110,41590253,110,0,0,5130,291,0,0,0
536113,41590253,110,0,0,5088,328,0,0,0
434360,41590350,180,0,0,15983,6697,0,0,0
347200,41590540,110,0,0,799,2296,0,0,0
29735,41590253,110,0,0,5322,161,0,0,0
281416,41590550,100,0,0,1636,2944,0,0,0
72187,41590560,110,0,0,3484,2226,0,0,0
72225,41590560,110,0,0,3516,2233,0,0,0
433956,41590520,110,0,0,1201,2716,0,0,0
287675,41590370,180,0,0,19254,5445,0,0,0
348543,41590560,110,0,0,3411,2197,3089,0,0
31414,41590520,110,0,0,2378,3906,0,0,0
31362,41590560,110,0,0,3801,1539,0,0,0
435088,41590570,110,0,0,1130,553,0,0,0
347159,41590540,110,0,0,913,2267,0,0,0
31315,41590520,110,0,0,2296,3872,0,0,0
347218,41590540,110,0,0,753,2288,0,0,0
347232,41590540,110,0,0,855,2255,0,0,0
534718,41117596,100,0,0,1678,3967,0,0,0
434838,41590570,110,0,0.878162719,3164,1621,0,0,0.878162719
433741,41590570,110,0,0,1818,1411,0,0,0
30594,41590570,110,0,0,2201,1528,0,0,0
125770,41113550,110,0,0,2607,2604,8,0,0
31465,41590560,110,0,0,3334,2211,0,0,0
435482,41590585,110,8,1,1659,2002,0,533,1
434757,41590586,110,1,1,1412,867,0,283,1
72472,41590586,110,2,1,2035,1475,0,324,1
434142,41590520,110,0,0,1574,2797,8,0,0
62650,41590530,110,0,0,854,1869,0,0,0
360280,41590530,110,0,0,713,2124,0,0,0
433620,41590570,110,0,0,1921,1531,0,0,0
433621,41590570,110,0,0,1846,1491,0,0,0
31388,41590520,110,0,0,1978,3162,31,0,0
236208,41590253,110,0,0,5181,382,0,0,0
435515,41590570,110,0,1,3115,1628,0,0,1
434781,41590610,110,3,0.673927947,2402,3443,0,380,0.673927947
434140,41590253,110,5,0,5674,401,76,75,0
531115,41590350,200,0,0,22915,11679,0,0,0
360278,41590530,110,0,0,685,2146,0,0,0
435028,41590570,110,0,0,971,683,0,0,0
31571,41590570,110,0,0,2183,1594,0,0,0
433729,41590570,110,0,0,2268,1648,0,0,0
66246,41590540,110,0,0,1166,1794,0,0,1
330141,41590259,150,0,0,12194,3764,0,0,1
433627,41590570,110,0,0,1875,1483,472,0,0
518864,41590253,110,5,0,5624,364,0,75,0
434111,41590560,110,0,0,3589,1779,2,0,0
348538,41590560,110,0,0,3392,2155,0,0,0
434996,41590570,110,0,0,1017,633,0,0,0
500860,41590570,110,0,0,2024,1164,0,0,0
29712,41590253,110,0,0,5282,164,0,0,0
435220,41590570,110,0,0,1185,466,0,0,0
434945,41590590,110,0,1,2493,2659,0,0,1
29631,41590253,110,0,0,5164,297,0,0,0
29632,41590253,110,0,0,5224,235,0,0,0
29890,41590256,200,0,0,23312,6970,0,0,0
29671,41590253,110,7,0,5675,422,0,28,1
353884,41590253,110,6,0,5591,324,0,33,1
434156,41590253,110,0,0,6471,849,0,0,1
349660,41590520,110,0,0,1012,2561,0,0,0
432638,41590253,110,0,0,5478,178,0,0,0
433484,41590570,110,0,0,1184,1765,0,0,0
347352,41590540,110,0,0,846,2204,0,0,0
29736,41590253,110,0,0,5339,112,0,0,0
436008,41590330,180,0,0,14990,4212,0,0,0
435152,41590570,110,0,0,1216,459,13,0,0
29925,41590256,220,0,0,27401,11276,0,0,0
347292,41590540,110,0,0,807,2244,0,0,0
29933,41590256,200,0,0,23212,6979,174,0,0
281422,41590570,110,0,0,2238,1525,0,0,0
31479,41590530,110,0,0,892,1813,0,0,0
333390,41590253,110,5,0,5547,293,0,27,1
433459,41590253,110,5,0,4878,797,0,90,0
433460,41590253,110,5,0,4834,836,0,90,0
434400,41590350,170,0,0,15811,6315,0,0,0
536112,41590253,110,0,0,5095,329,0,0,0
353886,41590253,110,5,0,5510,250,0,27,1
349681,41590520,110,3,0,1480,2989,0,52,1
435065,41590590,110,0,1,2598,2787,0,0,1
436074,41590610,110,0,1,3091,2614,0,0,1
349577,41590520,110,3,0,1238,2881,0,47,0
433809,41590520,110,3,0,552,2221,0,42,0
536106,41590253,110,0,0,4937,487,0,0,0
287645,41590350,200,0,0,20888,12076,411,0,0
520412,41590590,110,0,1,2245,2001,0,0,1
503476,41590253,110,0,0,6185,821,202,0,1
348547,41590560,110,0,0,3508,2094,0,0,0
348542,41590560,110,0,0,3453,2117,0,0,0
348743,41590570,110,0,0,1853,2732,2,0,0
346188,41590540,110,0,0,847,2306,0,0,0
536114,41590253,110,0,0,5059,356,0,0,0
31399,41590520,110,0,0,2425,3869,56,0,0
347727,41590540,110,0,0,773,2186,0,0,0
433667,41590520,110,3,0,816,2468,52,63,0
435050,41590570,110,0,0,1175,488,31,0,0
62771,41590540,110,4,0,1364,2640,0,60,1
532942,41590588,110,2,1,700,2020,0,101,1
435467,41590570,110,0,1,3218,1769,0,0,1
28573,41590540,110,4,0,1228,2652,4093,68,0
433765,41590520,110,2,0,418,1729,16,7,0
347412,41590540,110,2,0,1041,2354,0,51,0
347720,41590540,110,3,0.0838717,1411,2264,0,64,0.874507139
347729,41590540,110,1,0,981,2065,0,30,1
435427,41590590,110,3,1,1802,1573,0,201,1
433812,41590570,110,0,1,2989,1952,0,0,1
435189,41590590,110,0,1,2782,3009,0,0,1
61136,41590530,110,1,0,552,2178,0,4,0
30693,41590570,110,1,0,1409,1147,34,14,0
282651,41590570,110,2,0,1144,1205,0,25,0
72180,41590560,110,0,0,3477,2206,0,0,0
435334,41590570,110,0,0,1743,1319,0,0,0
435428,41590590,110,3,1,1938,1774,0,199,1
344037,41590585,110,2,1,1592,1468,0,569,1
435049,41590530,110,2,0,928,1521,0,29,0
511058,41590588,110,2,1,1539,2397,0,13,1
534724,41590550,100,2,0,2169,2257,0,15,0
435380,41590570,110,1,0,1662,1255,2258,14,0
620,41590540,110,2,0,1227,1863,0,43,1
237170,41590253,110,6,0,6049,564,453,153,0
532335,41590588,110,2,1,727,1992,7592,101,1
433941,41590520,110,3,0,1379,3033,0,47,0.141967935
355959,41590585,110,3,1,1565,1576,0,607,1
360260,41590530,110,1,0,664,2068,0,8,0
434885,41590587,110,2,1,939,1624,51,24,1
348286,41590587,110,1,1,1000,1686,0,11,1
435165,41590588,110,2,1,961,1589,0,7,1
435188,41590588,110,3,1,1102,1673,0,11,1
29702,41590253,110,5,0,5449,171,0,33,0.997939399
434672,41590600,100,5,1,417,1979,0,198,1
30079,41590587,100,3,1,2481,2298,0,23,1
538024,41590520,100,3,0,2139,2856,4257,23,0
433684,41590585,100,4,1,1810,2243,0,24,1
503204,41590585,100,5,1,2081,1864,0,248,1
538039,41590520,100,3,0,2118,2922,0,23,0
433681,41590590,100,4,0.670253235,1507,1127,0,145,0.670253235
539123,41590590,100,2,0.823381359,1724,1365,0,139,0.823381359
435518,41590585,100,5,1,1901,2018,0,498,1
433875,41590590,100,2,1,2196,536,0,40,1
31619,41590585,100,4,1,2247,1158,0,119,1
433700,41590590,100,3,0.982450941,1583,1271,0,144,0.982450941
434869,41590590,100,2,1,630,1068,0,45,1
434983,41590588,100,3,1,572,1258,0,118,1
433586,41590585,100,3,1,1881,2208,130,23,1
348121,41590585,100,5,1,2005,1926,0,188,1
433808,41590585,100,2,1,2047,1991,100,10,1
435338,41590590,100,3,1,1753,1509,0,201,1
437090,41590256,180,1,0,20901,3683,25,7,0
435506,41590590,110,5,1,1653,1629,0,215,1
214867,41590259,150,1,0,12176,3733,0,7,1
538038,41590520,100,2,0,2126,2941,0,15,0
433439,41590520,100,3,0,2319,2833,0,23,0
432833,41590550,90,1,0,1173,2704,0,42,0
434291,41590550,90,2,0,1389,2627,0,70,0
432695,41590550,90,1,0,1307,2560,0,42,0
510931,41590253,110,5,0,5357,66,0,33,0.998192338
534983,41590600,100,1,1,599,1278,0,43,1
435026,41590585,100,2,1,2011,1947,0,12,1
538033,41590520,100,2,0,2274,2806,0,15,0
534731,41590550,100,1,0,2244,2369,0,6,0
348114,41590587,110,3,1,1389,2070,0,71,1
434273,41590550,90,1,0,1509,2375,0,28,0.280164983
511282,41590259,150,2,0,12716,3257,0,14,1
29398,41590550,90,2,0,1199,2910,0,96,0
23083,41590550,90,1,0,1669,2294,2091,28,0
168094,41590259,150,2,0,12943,2932,0,17,1
53711,41590259,150,3,0,12674,3223,0,90,1
29395,41590550,90,1,0,1179,2958,0,68,0
434244,41590550,90,2,0,1445,2462,0,70,0
65334,41590540,110,0,0,989,1833,0,0,0.949593175
434497,41590586,110,0,1,1976,1179,0,0,1
434246,41590550,90,2,0,1324,2729,35,96,0
29397,41590550,90,2,0,1364,2575,1523,70,0
504116,41590530,110,0,0,662,2195,4501,0,0
31575,41590570,110,0,0,1920,1299,56,0,0
435465,41590570,110,0,0,1983,1203,0,0,0
433611,41590570,110,2,0,4503,2098,130,0,0
349682,41590520,110,0,0,1079,2637,0,0,0
432595,41117593,90,1,0,911,3027,0,115,0
29917,41590585,90,3,1,2144,831,0,59,1
435168,41590585,100,0,1,1943,1792,0,0,1
433994,41590550,100,0,0,1641,2851,0,0,0
344155,41590550,100,0,0,1639,2779,0,0,0
64085,41590550,100,0,0,1571,2767,0,0,0
31507,41590570,110,0,0,2090,2602,33,0,0
282648,41590586,100,0,1,1832,1725,0,0,1
30897,41590570,110,0,0.146281197,2162,1233,1,0,0.146281197
31397,41590520,100,0,0,2402,3806,0,0,0
31463,41590560,110,0,0,3409,2078,0,0,0
433595,41590590,110,0,0,3248,2752,0,0,0
510939,41590253,110,0,0,5455,212,0,0,0
344157,41590550,100,0,0,1633,2714,0,0,0
434160,41590520,100,0,0,2193,3353,2042,0,0
31277,41590520,100,0,0,2271,3210,0,0,0
532644,41590520,100,0,0,2163,3306,0,0,0
31385,41590520,100,0,0,2169,3763,0,0,0
434095,41590520,100,0,0,2388,3436,0,0,0
346844,41590540,110,1,0,910,2378,0,16,0
532613,41590520,100,0,0,2221,3203,0,0,0
62672,41590530,110,0,0,940,1715,0,0,0
432625,41590253,110,0,0,5800,826,0,0,0
433893,41590520,100,0,0,2138,3166,0,0,0
29727,41590253,110,0,0,5184,327,0,0,0
434907,41590590,110,0,1,2515,2610,0,0,1
433894,41590520,100,0,0,2106,3211,0,0,0
434116,41590520,100,0,0,2230,3381,0,0,0
433940,41590585,90,2,1,2304,660,0,56,1
533174,41117593,90,1,0,943,3063,0,115,0
534716,41590550,100,0,0,2216,3574,0,0,0
347716,41590540,110,0,0,719,2229,0,0,0
31551,41590570,110,0,0,2054,1234,1374,0,0
31028,41590530,110,0,0,928,1761,0,0,0
533200,41590590,90,2,1,1444,388,0,46,1
434141,41590520,100,0,0,2196,3399,0,0,0
347724,41590540,110,0,0,766,2232,0,0,0
281512,41590520,110,0,0,1085,2600,0,0,0
539113,41590590,90,2,1,1143,869,0,46,1
510904,41590550,100,0,0,2456,2829,0,0,0
