blk_cd,admi_cd,dist_sl,bstop_cnt,tackji_ratio,dist_subway,dist_highway,blk_pop,od_cnt,tackji_ratio2
30354,41590262,140,4,0.961313583,10843,4605,0,18,0.961313583
536867,41590588,110,2,1,778,2048,0,101,1
532646,41590610,120,2,1,3189,4239,0,260,1
434841,41590590,110,5,1,1768,1850,0,220,1
535908,41590515,130,3,1,4234,5819,0,8,1
536853,41590515,130,3,1,3792,6313,0,9,1
535903,41590515,130,3,1,3827,6265,0,9,1
536851,41590515,130,4,1,3728,6353,0,18,1
536848,41590515,130,4,1,3654,6421,1820,18,1
534980,41590515,130,1,0.927966713,4646,5089,0,2,0.927966713
538031,41590520,100,2,0,2233,2835,0,15,0
433848,41590253,120,11,0,6085,770,0,44,0.964534637
436071,41590610,120,4,1,3988,3820,41,158,1
348236,41590587,110,2,1,1325,1984,0,41,1
433870,41590590,100,2,0.999620003,2283,400,0,40,0.999620003
434162,41590253,110,2,0,6510,910,0,130,1
532621,41590520,110,4,0,1274,2917,0,68,0.924167642
347578,41590540,110,4,0,1599,2559,0,67,1
435556,41590600,120,2,1,3707,2448,0,238,1
435560,41590600,120,3,1,3319,2125,0,251,1
435694,41590600,120,1,1,3713,2363,0,13,1
435579,41590600,120,3,1,3679,2370,0,251,1
539195,41590610,120,2,1,3124,4150,43,260,1
350584,41590253,120,5,0,5806,568,0,33,1
433449,41590253,120,8,0,5983,696,0,28,1
536888,41590588,110,5,1,1883,2413,0,308,1
536879,41590588,110,4,1,1398,2147,0,216,1
435118,41590585,110,2,1,1304,1280,0,296,1
180798,41590585,110,2,1,1589,1425,0,569,1
536118,41590610,120,1,1,3025,4226,0,55,1
538019,41590610,120,1,1,3826,5008,0,59,1
536103,41590253,110,0,0,4797,626,159,17,0
510863,41590253,110,5,0,4765,883,0,90,0
510864,41590253,110,6,0,4727,942,0,91,0
537081,41590610,120,3,1,3550,4351,62,188,1
434739,41590586,110,2,1,1496,1178,0,569,1
500859,41590590,110,4,1,1660,1574,14,205,1
264200,41590586,100,1,1,1811,1805,0,324,1
151698,41590259,150,3,0,12926,3004,0,27,1
536968,41590588,110,4,1,2118,2620,0,291,1
511092,41590588,110,5,1,1932,2500,0,308,1
511221,41590259,150,1,0,12842,3160,0,5,1
329919,41590259,150,3,0,12619,3314,0,27,1
329734,41590259,150,3,0,12548,3383,0,27,1
511254,41590259,150,1,0,13178,2646,0,1,0.997330803
53548,41590259,150,2,0,12786,3069,0,20,1
248872,41590259,150,1,0,13031,2819,0,10,1
530751,41590259,150,1,0,13102,2744,0,10,1
538005,41590259,150,2,0,14503,2266,12,11,0.954670754
538930,41590259,150,1,0,14095,2952,0,11,0.922165666
169378,41590253,110,6,0,4682,1015,0,66,0
433946,41590520,110,3,0,1313,2969,1544,47,0
29975,41590259,150,2,0,12616,3315,0,17,1
511188,41590259,150,1,0,13415,2446,0,6,1
537053,41590259,150,3,0,13413,2566,0,17,1
531053,41590259,150,2,0,13061,2776,0,11,0.960622132
208558,41590259,150,2,0,12816,3024,0,11,1
208545,41590259,150,2,0,12912,2929,0,11,1
538007,41590259,150,1,0,14455,2641,0,11,0.994697554
511302,41590259,150,3,0,12401,3553,0,27,1
237754,41590259,150,2,0,12155,3712,0,80,1
20573,41590259,150,2,0,12665,3232,0,20,1
20674,41590259,150,2,0,12560,3340,0,20,1
20692,41590259,150,2,0,12887,3011,0,20,1
29948,41590259,150,2,0,12019,3777,0,73,0.767454515
348124,41590585,100,5,1,2205,1722,0,264,1
511204,41590259,150,1,0,12691,3301,0,5,1
538929,41590259,150,1,0,14232,2739,0,11,1
538934,41590259,150,1,0,14295,2735,0,11,1
538935,41590259,150,1,0,14350,2732,0,11,1
511289,41590259,150,1,0,13252,2597,0,9,1
436215,41590610,110,8,1,3925,3235,84,377,1
435107,41590585,110,2,1,1637,1539,0,597,1
328201,41590259,150,2,0,12270,3618,0,80,1
29980,41590259,150,3,0,12662,3292,0,27,1
29559,41590259,150,2,0,12836,3038,0,20,1
537991,41590259,150,1,0,13916,2022,0,6,1
511201,41590259,150,1,0,12801,3190,0,5,1
433769,41590585,100,2,1,2175,1822,126,243,1
60547,41590530,110,2,0,366,2024,0,26,0
532954,41590610,120,1,1,3265,4407,0,55,1
208476,41590259,150,1,0,12040,3783,0,73,1
29760,41590259,150,2,0,12067,3746,0,73,1
536857,41590262,140,3,1,10769,3483,0,20,1
433988,41590550,90,3,0,1814,2771,87,43,0
434300,41590550,90,3,0,1666,2437,66,79,0
29396,41590550,90,2,0,1309,2668,0,70,0
432842,41590550,90,2,0,1302,2631,0,70,0
535895,41590515,130,3,1,4077,6020,0,8,1
535912,41590515,130,3,1,4033,6083,0,9,1
30234,41590310,110,2,0,7015,2024,68,1,0.862671627
535907,41590515,130,4,1,4096,5943,0,11,1
536850,41590515,130,3,1,3788,6253,0,9,1
535893,41590515,130,3,0.973618248,4005,5986,0,8,0.973618248
534971,41590515,130,1,1,4377,5334,0,2,1
539209,41590610,120,2,1,3365,4386,0,260,1
433912,41590253,120,8,0,6077,801,0,28,0.987620198
434636,41590610,120,1,1,3209,4322,0,55,1
435928,41590610,120,3,1,3435,4225,95,188,1
434297,41590550,90,3,0,1611,2388,3,79,0
434277,41590550,90,2,0,1354,2752,0,96,0
434279,41590550,90,2,0,1361,2719,0,70,0
502915,41590600,120,2,1,4058,2754,1742,238,1
433483,41590253,120,4,0,5457,374,0,41,1
348587,41590587,110,7,1,841,1251,0,60,1
348229,41590587,110,4,1,1364,1981,0,65,1
329527,41590586,110,2,1,1533,1157,6628,283,1
532595,41590588,110,2,1,686,2062,0,101,1
434783,41590586,110,2,1,1913,1335,0,324,1
353887,41590253,110,6,0,5457,187,0,37,1
432717,41590550,90,2,0,1188,2795,10,96,0
29343,41590550,90,2,0,1306,2835,0,96,0
435310,41590540,110,1,0,1085,1912,0,30,1
347577,41590540,110,4,0,1129,2621,0,68,0
348435,41590587,110,6,1,959,1480,0,50,1
434860,41590590,110,4,1,1860,1952,0,216,1
347576,41590540,110,4,0,1635,2579,0,67,1
511044,41590588,110,4,1,2026,2657,0,291,1
511016,41590588,110,2,1,1752,2663,0,13,1
434405,41590586,110,2,1,2081,1482,0,324,1
348615,41590587,110,8,1,715,1264,0,75,1
536873,41590588,100,3,1,732,1491,0,44,1
536136,41590610,110,3,1,3160,3638,0,247,1
336872,41590587,110,5,1,477,1152,0,46,1
434537,41590600,110,1,1,2065,3545,0,69,1
435020,41590588,110,4,1,1252,1677,0,73,1
29940,41590259,150,1,0,13026,2806,0,15,1
434866,41590590,110,5,1,1679,1788,0,220,1
348285,41590585,110,5,1,1684,1859,0,490,1
3318,41590540,110,5,0,1583,2882,0,68,0.998729324
345618,41590587,110,2,0.960893073,1653,2331,0,41,0.960893073
539199,41590610,120,2,1,3169,4202,0,260,1
184670,41590586,110,2,1,1603,1395,0,569,1
345624,41590587,110,3,0.981744291,1556,2211,0,54,0.981744291
503108,41590587,110,3,0.996581924,1742,2322,0,50,0.996581924
536139,41590610,110,2,1,2945,3619,0,67,1
538000,41590259,150,1,0,13650,2612,0,4,1
344066,41590587,110,5,1,784,1148,0,36,1
354538,41590586,100,1,1,1721,1817,0,324,1
511019,41590588,110,4,1,1976,2575,0,291,1
435490,41590585,110,6,1,1457,1949,68,75,1
329524,41590586,110,2,1,1839,1418,0,283,1
536966,41590588,110,3,1,2180,2648,0,288,1
31813,41590586,110,2,1,1848,1204,0,324,1
70739,41590586,110,2,1,1712,1287,0,283,1
537996,41590259,150,1,0,13922,2096,0,6,1
435121,41590587,110,6,0.982134152,319,997,611,56,0.982134152
348279,41590585,110,5,1,1656,1895,0,490,1
436458,41590610,110,3,1,3098,3873,117,247,1
348274,41590587,110,5,1,1316,1845,0,74,1
435485,41590590,110,3,1,1796,1609,0,201,1
434328,41590253,110,1,0,5806,399,178,69,0.996744477
434759,41590586,110,1,1,1346,831,66,283,1
436243,41590610,110,7,1,3750,3112,0,356,1
434978,41590588,110,3,1,1133,1576,0,11,1
434194,41590253,110,2,0,6508,916,0,130,1
348613,41590587,110,7,1,771,1258,3140,63,1
504214,41590585,110,3,1,1644,2094,0,23,1
435381,41590585,110,4,1,1638,2106,110,51,1
347512,41590540,110,5,0,1489,2581,0,73,1
511101,41590588,110,2,1,1707,2597,0,13,1
66043,41590560,110,2,0,3874,1457,0,26,0
435449,41590585,110,5,1,1536,2006,33,63,1
349665,41590520,110,3,0,1376,3011,0,47,1
72966,41590585,110,2,1,1736,1548,0,569,1
435386,41590590,100,3,1,1597,1380,0,201,1
354549,41590586,110,2,1,1953,1323,0,324,1
435208,41590588,110,2,1,1147,2022,0,11,1
536122,41590610,110,1,1,2681,3823,0,60,1
435113,41590585,110,6,1,1047,1296,0,49,1
29604,41590253,110,1,0,4969,390,0,20,0
536961,41590588,110,2,1,2252,2807,0,102,1
434725,41590588,110,1,1,868,1956,0,1,1
63659,41590540,110,4,0,1538,2717,0,43,1
348262,41590587,110,2,1,1189,1874,0,41,1
347730,41590540,110,2,0.004859506,1285,2012,0,43,0.998025975
539215,41590600,100,1,1,671,1217,0,43,1
435217,41590585,100,3,1,1881,1787,0,600,1
433686,41590585,100,3,1,1903,2112,82,11,1
536970,41590590,110,6,1,1418,1654,1439,223,1
348112,41590587,110,2,1,1400,2077,0,43,1
511013,41590588,110,2,1,1658,2604,0,13,1
348243,41590585,100,6,1,1874,2051,0,499,1
348255,41590587,110,4,1,1276,1872,0,65,1
435505,41590585,110,5,1,1770,1996,0,490,1
504218,41590590,110,4,1,1732,1697,0,203,1
511065,41590588,110,2,1,1399,2337,0,13,1
435507,41590585,110,6,1,1503,1914,47,48,1
348513,41590586,100,1,1,1578,1925,2935,324,1
433706,41590585,100,4,1,1859,2148,85,24,1
433760,41590587,110,3,1,1817,2370,0,50,1
537071,41590600,100,1,1,1744,2197,0,10,1
345659,41590587,110,4,1,1693,2227,0,51,1
344062,41590587,110,5,1,1419,1991,0,74,1
433829,41590253,110,8,0,5957,666,284,159,0.826616407
536884,41590588,110,2,1,1934,2764,0,104,1
435384,41590530,110,1,0,411,2055,8,4,0
433617,41590590,100,2,0.337899771,1751,1344,0,139,0.337899771
503787,41590586,110,1,1,1360,905,132,283,1
535896,41590515,130,3,1,4066,6001,0,8,1
354536,41590586,110,2,1,1892,1281,0,324,1
348518,41590586,110,2,1,1882,1610,0,324,1
344036,41590587,110,5,1,472,1138,0,46,1
536960,41590588,110,1,1,2455,3011,0,101,1
511063,41590588,110,2,1,1476,2374,0,13,1
248631,41590259,150,2,0,13019,2850,0,20,1
511061,41590588,110,1,1,2127,2967,0,101,1
511033,41590590,110,1,1,2244,2391,0,10,1
536956,41590588,110,5,1,1812,2276,0,217,1
435142,41590585,110,6,1,973,1272,0,49,1
435144,41590585,110,6,1,940,1266,0,49,1
533491,41590253,110,1,0,5127,526,88,20,0
433850,41590520,110,2,0,1190,2808,108,41,0.039124529
435145,41590585,110,6,1,903,1257,0,49,1
533499,41590590,110,6,1,1532,1748,0,223,1
511034,41590590,110,2,1,2273,2472,0,11,1
434568,41590586,110,1,1,2280,1378,252,324,1
434334,41590588,110,2,1,1199,2149,0,11,1
535688,41590570,110,2,0,2355,1032,0,14,0
65797,41590560,110,2,0,3898,1418,0,26,0
532284,41590588,110,2,1,764,1973,0,101,1
281438,41590587,110,2,1,1183,1868,0,41,1
433955,41590587,100,4,1,2579,2372,0,25,1
31655,41590587,100,1,1,1965,2621,2321,6,1
25707,41590587,100,2,1,2296,2493,0,15,1
343985,41590585,110,3,1,1218,1252,0,301,1
348263,41590587,110,2,1,1182,1868,0,41,1
72931,41590587,110,6,1,620,1128,0,51,1
538953,41590610,110,2,1,3092,4100,0,260,1
433858,41590253,110,6,0,5836,589,797,11,1
344059,41590587,110,2,1,1300,1977,0,43,1
281456,41590585,110,1,1,1763,1633,0,286,1
511097,41590588,110,1,1,2229,2949,0,101,1
71182,41590586,110,2,1,1665,1235,0,283,1
360529,41590540,110,5,0,1311,2748,0,76,0.211950256
436365,41590600,110,2,1,2372,3752,0,129,1
535176,41590600,110,1,1,2334,3786,0,69,1
348248,41590587,110,2,1,1247,1933,0,41,1
503779,41590586,110,2,1,1958,1506,0,283,1
330489,41590520,110,1,0,1394,3020,0,25,1
434726,41590588,110,5,1,1687,2431,0,301,1
537921,41590590,110,1,1,2129,2221,0,10,1
536964,41590588,110,3,1,2216,2747,0,288,1
435200,41590585,110,5,1,1007,1253,0,37,1
184718,41590586,110,2,1,1526,1329,0,569,1
71810,41590586,100,1,1,1624,1890,0,324,1
435264,41590588,110,2,1,997,1947,0,11,1
72834,41590585,110,2,1,1520,1412,0,296,1
434709,41590586,110,2,1,1554,1035,0,283,1
348519,41590586,110,2,1,1971,1519,0,324,1
503785,41590588,110,4,1,1902,2569,0,291,1
433807,41590585,100,2,1,2215,1746,0,243,1
537927,41590590,100,4,1,1284,689,1101,117,1
345616,41590585,100,4,1,2302,1389,0,90,1
434337,41590588,110,2,1,1285,2205,0,11,1
347679,41590540,110,5,0,1575,2617,0,73,1
31643,41590585,100,3,1,2286,1240,0,81,1
326177,41590585,100,4,1,2382,1505,0,261,1
434202,41590560,110,3,0,4201,1115,0,48,0
348273,41590585,100,5,1,2061,1897,0,498,1
435431,41590585,100,4,1,1847,2112,106,185,1
435433,41590590,100,3,1,1669,1460,0,201,1
354540,41590586,110,2,1,1954,1569,0,324,1
434719,41590588,110,2,1,1237,2126,3515,11,1
434969,41590585,110,4,1,1691,1710,0,601,1
503205,41590585,100,2,1,1985,2128,151,10,1
503664,41590600,110,1,1,2081,3517,0,69,1
434458,41590610,110,1,1,2685,3866,0,55,1
535696,41590588,110,2,1,745,2118,0,101,1
348416,41590586,100,2,1,1791,1697,0,324,1
435134,41590585,100,1,1,1977,1883,0,3,1
435164,41590588,100,3,1,575,1408,0,118,1
538952,41590610,110,2,1,3008,4032,0,260,1
433716,41590590,100,3,1,959,757,0,89,1
433789,41590590,100,4,1,1281,929,0,111,1
348246,41590585,100,5,1,1941,1985,0,498,1
348247,41590587,110,3,1,1292,1938,0,53,1
504005,41590587,110,5,1,716,1399,0,46,1
433635,41590520,110,3,0,828,2498,64,63,0
435132,41590585,110,6,1,1047,1420,97,49,1
346848,41590540,110,4,0,1667,2604,0,67,1
6075,41590587,100,2,1,1953,2249,0,10,1
67116,41590585,110,2,1,1367,1312,0,296,1
434655,41590588,110,3,1,591,1967,0,178,1
532616,41590588,110,5,1,1762,2545,0,301,1
536871,41590588,110,1,1,913,2033,0,1,1
29602,41590253,110,7,0,5847,629,0,28,1
360441,41590540,110,4,0,1584,2910,0,60,0.997202819
11748,41590587,100,3,1,2385,2304,0,23,1
73045,41590585,110,2,1,1436,1359,0,296,1
435196,41590585,110,6,1,1091,1396,43,49,1
504219,41590570,110,2,0,1727,1031,4,15,0
434663,41590586,110,2,1,1994,1458,0,324,1
345672,41590587,110,3,1,1577,2196,0,50,1
536137,41590610,110,3,1,3023,3550,0,247,1
434350,41590586,110,2,1,1932,1404,0,283,1
532655,41590600,100,4,1,335,1872,0,121,1
282622,41590586,100,1,1,1815,1758,0,324,1
503782,41590600,100,3,1,609,2144,0,119,1
434216,41590253,110,2,0,6528,946,0,130,1
535910,41590515,130,3,1,4083,5985,0,8,1
539194,41590610,110,2,1,3028,4070,0,260,1
434430,41590610,110,1,0.994338066,3235,4160,56,205,0.994338066
434995,41590588,110,3,1,1093,1713,0,11,1
434997,41590587,110,4,1,543,1229,111,42,1
537993,41590259,150,2,0,13867,2146,0,12,1
537051,41590259,150,3,0,13549,2423,0,17,1
360505,41590540,110,3,0,1702,2696,0,37,1
354029,41590253,110,5,0,5430,115,0,33,1
65933,41590587,110,3,1,1315,1996,0,71,1
434069,41590550,100,5,0.002573269,2743,1717,0,94,0.002573269
348586,41590585,110,3,1,1233,1363,0,301,1
30226,41590310,110,3,0,5584,553,178,7,0
281700,41590253,110,5,0,5392,80,0,33,0.982606087
537909,41590590,110,3,1,1938,1943,0,199,1
332614,41590259,150,2,0,12112,3718,0,80,1
434707,41590586,110,2,1,1705,1168,0,283,1
511060,41590588,110,1,1,2249,3061,0,101,1
511099,41590588,110,7,1,1746,2149,0,283,1
511066,41590588,110,1,1,2178,3038,0,101,1
536886,41590588,110,1,1,2026,2898,0,101,1
435357,41590585,110,6,1,1475,1945,65,75,1
435261,41590590,100,2,1,1595,1334,0,139,1
536962,41590588,110,3,1,2220,2804,0,288,1
434395,41590586,110,2,1,1981,1312,0,324,1
433933,41590253,110,6,0,4456,1213,19,35,0
31464,41590560,110,2,0,4149,1185,0,32,0
360590,41590540,110,4,0,1156,2707,0,68,0
29709,41590253,110,2,0,4278,1026,0,29,0
234937,41590253,110,5,0,4802,830,0,90,0
536957,41590588,110,2,1,2283,2906,0,102,1
511058,41590588,110,2,1,1539,2397,0,13,1
532335,41590588,110,2,1,727,1992,7592,101,1
355959,41590585,110,3,1,1565,1576,0,607,1
348286,41590587,110,1,1,1000,1686,0,11,1
435165,41590588,110,2,1,961,1589,0,7,1
434481,41590586,110,1,1,2141,1469,212,324,1
532336,41590588,110,5,1,1767,2229,0,217,1
433684,41590585,100,4,1,1810,2243,0,24,1
360051,41590310,110,1,0,5145,101,46,2,0
434222,41590560,110,3,0,4077,1248,0,48,0
503204,41590585,100,5,1,2081,1864,0,248,1
434479,41590600,100,3,1,1246,2794,0,43,1
348629,41590587,110,6,1,663,1192,0,51,1
434766,41590588,110,2,1,1495,2309,0,13,1
536127,41590610,110,1,1,2693,3908,0,60,1
532626,41590588,110,1,1,823,1975,0,1,1
31618,41590587,100,1,1,2016,2257,0,9,1
434541,41590600,110,1,1,2100,3570,0,69,1
534972,41590515,130,3,1,3772,6333,0,9,1
520071,41590588,110,3,1,1867,2688,0,114,1
536846,41590515,130,2,1,3571,6503,0,12,1
435295,41590590,100,5,1,1586,1523,2484,215,1
433613,41590585,100,3,1,2077,1910,154,176,1
511049,41590585,100,3,1,2033,2002,0,323,1
536131,41590610,110,1,1,2749,3828,0,60,1
536129,41590610,110,1,1,2746,3788,0,60,1
532614,41590600,100,1,1,1245,2499,0,10,1
538200,41590588,110,2,0.879141751,1895,2787,0,104,0.879141751
536885,41590588,110,1,1,2053,2875,0,101,1
537907,41590590,100,5,1,1172,1221,0,151,1
503778,41590586,110,2,1,1960,1572,0,283,1
434994,41590588,100,3,1,627,1652,0,115,1
435034,41590600,100,5,1,139,1646,0,167,1
434352,41590586,110,2,1,1659,1154,0,283,1
348265,41590585,100,5,1,2021,1923,0,498,1
347710,41590540,110,2,0,1277,1917,0,43,1
349678,41590520,110,3,0,1108,2704,0,63,0
434835,41590585,100,4,1,2126,1784,0,195,1
434914,41590600,100,4,1,346,1217,0,159,1
537905,41590590,100,3,1,1032,1098,0,12,1
348296,41590587,110,6,1,944,1613,0,82,1
500863,41590585,100,6,1,1831,1871,0,784,1
511046,41590585,100,2,1,2058,1975,0,12,1
5644,41590585,110,3,1,1718,1672,0,600,1
434459,41590586,110,2,1,2111,1393,76,324,1
434462,41590586,110,2,1,2086,1293,504,324,1
535899,41590515,130,2,1,3991,6076,0,6,1
503777,41590588,110,2,1,742,1859,0,78,1
348477,41590586,110,2,1,1853,1321,0,283,1
435362,41590530,110,3,0,288,1881,0,15,0
433640,41590570,110,2,0,1061,1203,29,25,0
30175,41590310,110,2,0,6568,1294,34,16,0
533803,41590310,110,1,0,4886,298,0,20,0
30243,41590253,110,1,0,4851,366,0,20,0
348511,41590586,110,2,1,1825,1323,0,283,1
348479,41590586,110,2,1,1905,1582,0,324,1
281513,41590520,110,3,0,1438,3024,0,52,1
57631,41590585,100,5,1,2266,1659,0,264,1
347693,41590540,110,2,0,1297,2205,0,43,0.837510818
536889,41590588,110,5,1,1851,2351,0,217,1
533178,41590590,100,7,1,1147,1263,0,217,1
345581,41590520,110,2,0.93017403,348,1466,0,7,0.93017403
536978,41590590,100,6,1,1350,1523,0,212,1
502909,41590253,110,1,0,4641,549,110,20,0
532899,41590600,110,2,1,2447,3911,0,129,1
532306,41590600,100,4,1,338,1259,0,159,1
433815,41590585,100,5,1,2158,1774,0,256,1
536628,41590588,110,2,1,758,2075,0,101,1
537063,41590610,110,3,1,3036,3608,0,247,1
241650,41590253,110,5,0,5598,384,0,27,0.786929469
536976,41590590,100,6,1,1337,1457,0,212,1
435013,41590585,100,2,1,1919,1887,0,314,1
537913,41590590,110,1,1,2072,1991,0,10,1
435438,41590590,100,3,1,1751,1543,0,201,1
511103,41590588,110,3,1,1818,2677,0,114,1
535174,41590600,110,1,1,2366,3821,0,69,1
535905,41590515,130,3,1,4193,5834,0,8,1
536121,41590610,110,1,1,2593,3779,0,60,1
436311,41590600,110,1,1,2275,3719,0,69,1
68121,41590587,110,4,1,1637,2156,0,51,1
37144,41590587,110,7,1,882,1420,0,63,1
72287,41590586,110,2,1,2031,1460,0,324,1
435314,41590590,100,3,1,793,897,0,135,1
433759,41590585,100,2,1,2083,1952,62,10,1
107035,41590585,100,3,1,1835,996,0,58,1
433761,41590585,100,3,1,1858,2273,110,23,1
545869,41590262,140,4,1,11770,4842,0,36,1
29719,41590253,110,1,0,4933,490,0,20,0
31568,41590570,110,2,0,1300,1025,0,25,0
433570,41590585,100,4,1,2155,1818,68,245,1
537075,41590600,100,1,1,1493,2286,12,10,1
435109,41590585,110,2,1,1590,1505,0,597,1
348616,41590587,110,6,1,672,1259,0,51,1
537995,41590259,150,1,0,13964,2023,0,6,1
347678,41590540,110,4,0,1637,2634,0,67,1
434359,41590586,110,2,1,1545,944,0,283,1
511081,41590588,110,5,1,1853,2632,0,301,1
520070,41590588,110,2,1,1640,2509,6223,13,1
434802,41590586,110,1,1,1359,1042,0,283,1
435209,41590588,110,5,1,1848,2482,0,308,1
71357,41590586,100,2,1,1710,1777,3075,324,1
435458,41590530,110,1,0,664,2023,0,8,0
510878,41590585,90,4,1,2135,686,0,76,1
348276,41590587,110,4,1,1217,1821,0,65,1
532287,41590590,90,4,0.992044451,2007,238,0,59,0.992044451
435226,41590585,110,4,1,979,1204,0,25,1
519193,41590588,110,2,1,703,2128,0,101,1
348297,41590587,110,7,1,1055,1624,0,87,1
29994,41590587,110,2,1,2005,2691,0,14,1
433730,41590587,110,3,1,1792,2368,0,50,1
360588,41590540,110,5,0,1518,2666,0,73,1
503788,41590586,110,2,1,1492,944,0,283,1
433713,41590590,100,2,1,1675,1390,2519,139,1
344061,41590585,100,6,1,2159,1773,0,265,1
56515,41590587,110,2,0,223,835,0,22,0
434347,41590588,100,2,1,606,2053,0,101,1
434574,41590600,100,4,1,1429,2975,0,49,1
31742,41590586,100,1,1,1672,1895,0,324,1
433922,41590253,110,4,0,4390,1055,713,47,0
545823,41590590,90,2,1,1144,1036,0,61,1
501750,41590590,90,2,1,1489,538,0,46,1
347692,41590540,110,2,0,1002,2188,660,51,0.279479625
433593,41590587,110,4,1,1743,2268,0,51,1
435428,41590590,110,3,1,1938,1774,0,199,1
435578,41590600,110,1,0.844627079,2999,1806,0,13,0.844627079
434512,41590586,100,1,0.835935,2062,1890,0,10,0.127909429
434357,41590586,110,2,1,1609,1033,0,283,1
434473,41590600,100,2,0.85898389,2144,3402,0,109,0.85898389
537072,41590600,100,2,1,1596,2392,0,16,1
434660,41590600,100,2,1,832,2249,0,19,1
534985,41590600,100,2,1,692,2138,26,19,1
534984,41590600,100,2,1,703,2198,0,19,1
503290,41590253,110,9,0,6200,816,0,206,0
532283,41590600,100,2,1,508,1876,0,10,1
435510,41590585,100,3,1,2127,1860,0,186,1
56607,41590530,110,2,0,584,2250,0,26,0
434673,41590588,100,3,1,519,1875,0,178,1
435245,41590588,110,1,1,889,1862,0,1,1
64860,41590587,110,2,1,1357,2042,0,41,1
348278,41590587,110,4,1,1262,1791,0,65,1
433931,41590585,90,1,1,2552,611,0,18,1
345639,41590587,110,2,0,485,968,0,29,0
435413,41590590,110,4,1,1629,1672,0,203,1
434378,41590586,110,2,1,1679,1053,0,283,1
70113,41590586,110,2,1,1901,1460,0,283,1
434643,41590588,110,1,1,894,1928,0,1,1
348627,41590585,110,3,1,1235,1325,0,301,1
348423,41590587,110,6,1,888,1550,0,59,1
511088,41590588,110,4,1,2143,2467,0,214,1
532938,41590600,100,3,1,1290,2851,0,18,1
433895,41590253,110,6,0,5881,637,767,11,1
536124,41590610,110,1,1,2687,3876,0,60,1
434718,41590588,110,2,1,1128,2064,0,11,1
532656,41590588,110,5,1,1993,2252,0,276,1
434833,41590262,140,3,1,11378,4688,0,31,1
434680,41590588,110,2,1,1011,1996,0,11,1
545125,41590588,110,2,0.999997375,2390,2928,0,102,0.999997375
348634,41590585,110,4,1,1044,1222,0,25,1
435227,41590585,110,1,1,1845,1673,0,286,1
434492,41590600,110,1,1,2194,3598,0,69,1
433562,41590590,100,1,1,1954,1312,0,12,1
330123,41590259,140,1,0,14042,1713,0,14,1
433623,41590520,110,3,0,403,2072,62,29,0
55965,41590585,100,4,1,2347,1580,0,261,1
511042,41590530,110,1,0,382,1685,0,8,0
31596,41590570,110,2,0,1113,789,0,25,0
433795,41590540,110,4,0.061613753,1700,2493,2436,59,0.122258332
72476,41590587,110,5,1,615,1299,0,46,1
434954,41590588,100,2,1,962,1428,0,7,1
36445,41590587,110,8,1,758,1413,0,75,1
539218,41590600,100,1,1,504,1223,0,43,1
435214,41590587,110,2,0,770,1113,0,29,0
533501,41590590,100,2,1,1685,1339,0,139,1
504113,41590585,110,6,1,968,1344,0,49,1
537922,41590590,110,2,1,2082,2233,0,27,1
434593,41590600,110,1,1,2172,3621,0,69,1
536880,41590588,110,4,1,1354,1908,0,210,1
435417,41590585,100,5,1,1861,2015,0,498,1
435033,41590585,100,1,1,1865,1742,0,286,1
349668,41590520,110,2,0,1460,3093,0,31,1
349666,41590520,110,3,0,1517,3092,1704,52,0.89089498
436141,41590600,110,0,0,1612,2132,0,1,0.487669547
434409,41590600,100,2,0.368124781,1082,2607,0,12,0.368124781
31595,41590570,110,1,0,1063,776,0,11,0
62665,41590530,110,1,0,895,1716,0,8,0
510869,41590590,100,4,1,855,942,0,139,1
510870,41590590,100,4,1,907,984,0,139,1
535909,41590515,130,3,1,4223,5855,0,8,1
435348,41590590,110,3,1,1703,1541,0,201,1
434967,41590585,110,4,1,1135,1548,112,35,1
434893,41590590,110,5,1,1781,1946,0,220,1
31456,41590570,110,2,0,2401,818,0,14,0
6030,41590570,110,2,0,2367,772,0,14,0
235303,41590253,110,4,0,4920,742,0,70,0
30493,41590320,120,4,0,7182,602,84,7,0
31616,41590570,110,2,0,2421,679,0,14,0
435402,41590585,110,7,1,1489,1929,126,76,1
532294,41590588,110,1,1,2076,2972,0,101,1
53249,41590585,100,5,1,2102,1111,0,136,1
435488,41590585,100,5,1,2188,1713,0,264,1
41314,41590585,100,3,1,1796,1238,0,29,1
510965,41590550,100,3,0,2583,2608,0,19,0
433938,41590253,110,6,0,4478,1174,273,35,0
348764,41590570,110,2,0,1062,1154,0,25,0
434827,41590585,110,6,1,1509,1979,30,75,1
345579,41590520,110,3,0.014385292,31,1682,6,15,0.014385292
56639,41590585,100,4,1,2101,1339,0,90,1
536140,41590610,110,1,1,2873,3683,0,60,1
435093,41590600,100,4,1,269,1366,0,159,1
435094,41590585,100,2,1,1922,1845,0,314,1
435097,41590588,100,2,1,926,1510,0,7,1
435098,41590588,100,3,1,488,1414,0,118,1
433731,41590590,90,2,1,1194,567,0,46,1
435195,41590588,100,2,1,404,1392,0,114,1
345584,41590520,110,2,0,646,1158,0,14,0
435197,41590530,110,3,0,724,1645,0,37,0
348264,41590587,110,2,1,1199,1882,0,40,1
435211,41590587,110,4,0.938506628,220,896,425,46,0.938506628
433505,41590540,110,4,0,1277,2837,0,68,1
348512,41590586,100,2,1,1759,1732,0,324,1
